Temporada,Rodada,Mandante,Visitante,Mandante Placar,Visitante Placar
2006,20,Athletico-PR,Ponte Preta,3,0
2006,20,Botafogo,Cruzeiro,1,0
2006,20,Santa Cruz,Santos,1,1
2006,20,Juventude,Corinthians,0,0
2006,20,São Caetano,Flamengo,2,2
2006,20,Grêmio,Fortaleza,4,1
2006,20,São Paulo,Paraná,3,2
2006,20,Vasco,Figueirense,3,1
2006,21,Ponte Preta,Goiás,3,2
2006,21,Flamengo,Grêmio,1,0
2006,21,Fluminense,Santa Cruz,1,1
2006,21,Santos,Vasco,0,2
2006,21,Cruzeiro,São Paulo,2,2
2006,21,Fortaleza,Juventude,4,1
2006,21,Figueirense,Athletico-PR,3,3
2006,21,Paraná,São Caetano,1,0
2006,21,Internacional,Palmeiras,1,1
2006,21,Corinthians,Botafogo,1,0
2006,22,Ponte Preta,Fortaleza,1,3
2006,22,Vasco,São Caetano,1,2
2006,22,Santa Cruz,Grêmio,2,4
2006,22,Goiás,Botafogo,2,2
2006,22,Figueirense,Flamengo,1,1
2006,22,Fluminense,Corinthians,1,2
2006,22,Santos,Cruzeiro,2,0
2006,22,Palmeiras,Juventude,1,1
2006,22,Internacional,Paraná,3,2
2006,22,Athletico-PR,São Paulo,0,0
2006,23,Juventude,Vasco,0,0
2006,23,São Caetano,Santa Cruz,2,0
2006,23,Flamengo,Ponte Preta,0,0
2006,23,Corinthians,Figueirense,1,3
2006,23,Botafogo,Palmeiras,1,3
2006,23,Grêmio,Athletico-PR,2,0
2006,23,Cruzeiro,Fluminense,2,3
2006,23,Fortaleza,Internacional,1,2
2006,23,São Paulo,Goiás,2,1
2006,23,Paraná,Santos,1,1
2006,24,Grêmio,Juventude,1,0
2006,24,Figueirense,São Caetano,1,1
2006,24,Flamengo,Goiás,1,0
2006,24,Corinthians,Athletico-PR,2,1
2006,24,Botafogo,São Paulo,1,1
2006,24,Santos,Internacional,2,1
2006,24,Paraná,Vasco,2,1
2006,24,Cruzeiro,Santa Cruz,3,3
2006,24,Fortaleza,Palmeiras,0,0
2006,24,Ponte Preta,Fluminense,3,0
2006,25,Juventude,Figueirense,1,0
2006,25,São Caetano,Ponte Preta,1,1
2006,25,Palmeiras,Paraná,4,2
2006,25,Athletico-PR,Flamengo,1,0
2006,25,Vasco,Cruzeiro,1,0
2006,25,Santa Cruz,Corinthians,1,0
2006,25,São Paulo,Santos,0,4
2006,25,Fluminense,Botafogo,1,1
2006,25,Internacional,Grêmio,0,0
2006,25,Goiás,Fortaleza,1,1
2006,26,Figueirense,Grêmio,2,0
2006,26,Paraná,Cruzeiro,1,0
2006,26,Corinthians,Fortaleza,2,2
2006,26,Fluminense,São Caetano,2,2
2006,26,Ponte Preta,São Paulo,1,3
2006,26,Vasco,Athletico-PR,2,1
2006,26,Santa Cruz,Flamengo,3,0
2006,26,Santos,Juventude,3,2
2006,26,Internacional,Botafogo,0,0
2006,26,Goiás,Palmeiras,1,3
2006,27,Botafogo,Ponte Preta,4,1
2006,27,São Paulo,Figueirense,2,1
2006,27,Grêmio,Fluminense,4,4
2006,27,São Caetano,Santos,2,0
2006,27,Cruzeiro,Goiás,0,0
2006,27,Palmeiras,Corinthians,1,0
2006,27,Flamengo,Vasco,0,1
2006,27,Juventude,Internacional,2,0
2006,27,Paraná,Athletico-PR,2,1
2006,27,Fortaleza,Santa Cruz,1,4
2006,28,Internacional,Ponte Preta,2,0
2006,28,Athletico-PR,Fortaleza,0,0
2006,28,Fluminense,Juventude,3,2
2006,28,São Paulo,Grêmio,2,1
2006,28,Figueirense,Santos,2,1
2006,28,São Caetano,Botafogo,1,1
2006,28,Cruzeiro,Corinthians,2,0
2006,28,Santa Cruz,Goiás,2,1
2006,28,Flamengo,Paraná,1,4
2006,28,Palmeiras,Vasco,4,2
2006,29,Fluminense,Internacional,2,3
2006,29,Fortaleza,Cruzeiro,0,2
2006,29,Grêmio,São Caetano,1,1
2006,29,Athletico-PR,Palmeiras,2,0
2006,29,Vasco,Santa Cruz,2,1
2006,29,Corinthians,Flamengo,0,2
2006,29,Ponte Preta,Figueirense,3,0
2006,29,Goiás,Paraná,1,2
2006,29,Juventude,São Paulo,1,1
2006,29,Santos,Botafogo,0,0
2006,30,Juventude,Ponte Preta,0,1
2006,30,Cruzeiro,Athletico-PR,1,1
2006,30,Fortaleza,Vasco,1,1
2006,30,São Caetano,Internacional,1,1
2006,30,Flamengo,Palmeiras,2,1
2006,30,Grêmio,Santos,1,0
2006,30,São Paulo,Fluminense,1,0
2006,30,Paraná,Santa Cruz,3,0
2006,30,Botafogo,Figueirense,2,3
2006,30,Corinthians,Goiás,0,1
2006,31,Figueirense,Fortaleza,0,0
2006,31,Ponte Preta,Paraná,2,5
2006,31,Athletico-PR,Juventude,1,0
2006,31,Internacional,Cruzeiro,1,1
2006,31,Santos,Corinthians,2,0
2006,31,Santa Cruz,Botafogo,1,1
2006,31,Fluminense,Flamengo,1,0
2006,31,Goiás,São Caetano,2,1
2006,31,Vasco,São Paulo,1,1
2006,31,Palmeiras,Grêmio,0,1
2006,32,Juventude,Santa Cruz,4,1
2006,32,Paraná,Figueirense,0,0
2006,32,Cruzeiro,Ponte Preta,5,1
2006,32,São Paulo,Palmeiras,4,1
2006,32,São Caetano,Athletico-PR,2,1
2006,32,Flamengo,Santos,2,2
2006,32,Fortaleza,Fluminense,2,5
2006,32,Botafogo,Vasco,4,1
2006,32,Grêmio,Goiás,2,0
2006,32,Corinthians,Internacional,0,1
2006,33,Athletico-PR,Goiás,2,3
2006,33,Fortaleza,Paraná,1,1
2006,33,Internacional,Figueirense,2,4
2006,33,São Paulo,São Caetano,1,0
2006,33,Vasco,Corinthians,2,4
2006,33,Cruzeiro,Flamengo,2,1
2006,33,Palmeiras,Santa Cruz,2,1
2006,33,Ponte Preta,Grêmio,1,1
2006,33,Fluminense,Santos,1,0
2006,33,Juventude,Botafogo,1,0
2006,34,São Caetano,Juventude,0,2
2006,34,Botafogo,Grêmio,2,2
2006,34,Santos,Ponte Preta,3,1
2006,34,Santa Cruz,Athletico-PR,1,2
2006,34,Internacional,São Paulo,3,1
2006,34,Figueirense,Fluminense,1,0
2006,34,Palmeiras,Cruzeiro,1,1
2006,34,Flamengo,Fortaleza,0,0
2006,34,Paraná,Corinthians,1,2
2006,34,Goiás,Vasco,2,0
2006,35,Santa Cruz,Ponte Preta,1,1
2006,35,Fluminense,Paraná,2,1
2006,35,Santos,Fortaleza,2,0
2006,35,Grêmio,Vasco,1,2
2006,35,São Caetano,Palmeiras,2,0
2006,35,Athletico-PR,Internacional,1,2
2006,35,Corinthians,São Paulo,1,3
2006,35,Goiás,Figueirense,2,1
2006,35,Flamengo,Botafogo,1,0
2006,35,Cruzeiro,Juventude,2,0
2006,36,Fortaleza,São Caetano,2,1
2006,36,Botafogo,Athletico-PR,0,4
2006,36,São Paulo,Santa Cruz,4,0
2006,36,Internacional,Flamengo,1,0
2006,36,Ponte Preta,Corinthians,3,2
2006,36,Paraná,Grêmio,5,2
2006,36,Palmeiras,Santos,1,2
2006,36,Vasco,Fluminense,1,1
2006,36,Juventude,Goiás,1,1
2006,36,Figueirense,Cruzeiro,0,2
2006,37,Corinthians,São Caetano,3,0
2006,37,Fluminense,Goiás,1,0
2006,37,Figueirense,Palmeiras,6,1
2006,37,Internacional,Santa Cruz,1,0
2006,37,Santos,Athletico-PR,2,0
2006,37,Ponte Preta,Vasco,1,2
2006,37,Flamengo,Juventude,3,1
2006,37,Cruzeiro,Grêmio,3,1
2006,37,Paraná,Botafogo,0,0
2006,37,Fortaleza,São Paulo,1,0
2006,38,Juventude,Paraná,1,0
2006,38,Vasco,Internacional,1,1
2006,38,Grêmio,Corinthians,2,0
2006,38,São Paulo,Flamengo,1,0
2006,38,São Caetano,Cruzeiro,2,1
2006,38,Botafogo,Fortaleza,1,0
2006,38,Santa Cruz,Figueirense,0,0
2006,38,Palmeiras,Ponte Preta,2,3
2006,38,Goiás,Santos,0,0
2006,38,Athletico-PR,Fluminense,1,2
2007,1,Cruzeiro,América-RN,2,0
2007,1,Palmeiras,Atlético-MG,1,3
2007,1,Grêmio,Corinthians,1,1
2007,1,Botafogo,Figueirense,1,1
2007,1,Náutico,Flamengo,1,0
2007,1,Santos,Fluminense,2,4
2007,1,Goiás,Internacional,2,1
2007,1,Vasco,Paraná,3,0
2007,1,Athletico-PR,São Paulo,2,1
2007,1,Juventude,Sport,2,1
2007,2,América-RN,Grêmio,0,3
2007,2,Fluminense,Juventude,3,2
2007,2,São Paulo,Botafogo,2,2
2007,2,Internacional,Palmeiras,2,1
2007,2,Flamengo,Athletico-PR,2,0
2007,2,Sport,Cruzeiro,1,0
2007,2,Paraná,Santos,2,3
2007,2,Atlético-MG,Goiás,4,1
2007,2,Figueirense,Náutico,2,0
2007,2,Corinthians,Vasco,0,1
2007,3,Náutico,América-RN,4,0
2007,3,Internacional,Cruzeiro,1,0
2007,3,Botafogo,Paraná,3,2
2007,3,Goiás,Corinthians,1,1
2007,3,Figueirense,Vasco,3,3
2007,3,Athletico-PR,Sport,0,0
2007,3,São Paulo,Grêmio,1,0
2007,3,Atlético-MG,Juventude,4,1
2007,3,Flamengo,Santos,1,0
2007,3,Palmeiras,Fluminense,1,0
2007,4,Santos,Atlético-MG,2,2
2007,4,Cruzeiro,Flamengo,3,1
2007,4,Corinthians,Athletico-PR,2,2
2007,4,Grêmio,Figueirense,1,2
2007,4,Paraná,Goiás,1,0
2007,4,Fluminense,Náutico,2,1
2007,4,América-RN,Botafogo,1,1
2007,4,Vasco,Internacional,1,2
2007,4,Sport,Palmeiras,3,1
2007,4,Juventude,São Paulo,2,0
2007,5,Figueirense,Fluminense,0,2
2007,5,Athletico-PR,Grêmio,2,0
2007,5,Atlético-MG,Paraná,0,0
2007,5,São Paulo,América-RN,3,0
2007,5,Flamengo,Corinthians,2,1
2007,5,Náutico,Santos,1,2
2007,5,Goiás,Vasco,2,3
2007,5,Botafogo,Cruzeiro,4,1
2007,5,Palmeiras,Juventude,0,1
2007,5,Internacional,Sport,0,0
2007,6,Fluminense,Atlético-MG,1,1
2007,6,Cruzeiro,Athletico-PR,1,1
2007,6,Santos,Goiás,3,0
2007,6,América-RN,Flamengo,0,1
2007,6,Grêmio,Náutico,4,3
2007,6,Sport,São Paulo,1,2
2007,6,Corinthians,Figueirense,2,1
2007,6,Juventude,Botafogo,1,1
2007,6,Paraná,Internacional,1,0
2007,6,Vasco,Palmeiras,2,2
2007,7,Goiás,Fluminense,5,3
2007,7,Palmeiras,Paraná,3,0
2007,7,Botafogo,Sport,3,1
2007,7,Náutico,Corinthians,1,0
2007,7,São Paulo,Cruzeiro,1,0
2007,7,Atlético-MG,Vasco,1,0
2007,7,Athletico-PR,América-RN,2,0
2007,7,Flamengo,Grêmio,2,0
2007,7,Internacional,Juventude,3,0
2007,7,Figueirense,Santos,1,0
2007,8,Juventude,Athletico-PR,0,0
2007,8,Sport,Figueirense,0,0
2007,8,Cruzeiro,Náutico,2,2
2007,8,Paraná,Flamengo,0,1
2007,8,Corinthians,Internacional,1,1
2007,8,Fluminense,São Paulo,1,1
2007,8,América-RN,Atlético-MG,0,1
2007,8,Grêmio,Goiás,2,1
2007,8,Santos,Palmeiras,1,1
2007,8,Vasco,Botafogo,2,1
2007,9,Palmeiras,Grêmio,2,0
2007,9,Náutico,Juventude,4,1
2007,9,Botafogo,Santos,1,2
2007,9,Internacional,América-RN,2,0
2007,9,São Paulo,Corinthians,0,1
2007,9,Atlético-MG,Sport,3,1
2007,9,Athletico-PR,Vasco,1,0
2007,9,Goiás,Cruzeiro,0,0
2007,9,Flamengo,Fluminense,0,2
2007,9,Figueirense,Paraná,4,0
2007,10,São Paulo,Flamengo,0,0
2007,10,Sport,Goiás,4,0
2007,10,Palmeiras,Náutico,2,1
2007,10,Grêmio,Atlético-MG,2,2
2007,10,Vasco,Juventude,0,1
2007,10,Athletico-PR,Botafogo,2,0
2007,10,Fluminense,Corinthians,1,1
2007,10,Cruzeiro,Santos,0,1
2007,10,Figueirense,Internacional,0,0
2007,10,América-RN,Paraná,3,2
2007,11,Flamengo,Atlético-MG,1,0
2007,11,Náutico,Athletico-PR,5,0
2007,11,Corinthians,Sport,1,2
2007,11,Juventude,Grêmio,1,2
2007,11,Internacional,São Paulo,1,2
2007,11,Santos,Vasco,1,0
2007,11,Botafogo,Goiás,0,3
2007,11,Cruzeiro,Figueirense,1,2
2007,11,Paraná,Fluminense,3,1
2007,11,América-RN,Palmeiras,0,0
2007,12,Goiás,América-RN,1,1
2007,12,São Paulo,Figueirense,2,0
2007,12,Grêmio,Santos,1,0
2007,12,Palmeiras,Corinthians,1,0
2007,12,Juventude,Flamengo,2,2
2007,12,Atlético-MG,Internacional,2,2
2007,12,Náutico,Sport,2,0
2007,12,Vasco,Cruzeiro,0,2
2007,12,Botafogo,Fluminense,0,2
2007,12,Athletico-PR,Paraná,2,1
2007,13,Fluminense,América-RN,2,0
2007,13,Goiás,Náutico,0,3
2007,13,São Paulo,Santos,2,1
2007,13,Corinthians,Botafogo,0,1
2007,13,Atlético-MG,Cruzeiro,3,4
2007,13,Athletico-PR,Palmeiras,2,1
2007,13,Sport,Paraná,3,1
2007,13,Grêmio,Internacional,1,0
2007,13,Figueirense,Juventude,4,1
2007,13,Flamengo,Vasco,1,1
2007,14,Figueirense,Atlético-MG,2,1
2007,14,Internacional,Flamengo,3,0
2007,14,Vasco,São Paulo,0,2
2007,14,Cruzeiro,Grêmio,2,0
2007,14,Santos,Juventude,1,0
2007,14,Fluminense,Athletico-PR,2,0
2007,14,Náutico,Botafogo,4,1
2007,14,Paraná,Corinthians,1,0
2007,14,Palmeiras,Goiás,2,0
2007,14,América-RN,Sport,1,1
2007,15,Corinthians,América-RN,1,0
2007,15,Goiás,Athletico-PR,2,3
2007,15,Juventude,Cruzeiro,1,0
2007,15,Flamengo,Figueirense,4,1
2007,15,Santos,Internacional,2,1
2007,15,Atlético-MG,São Paulo,0,0
2007,15,Grêmio,Vasco,3,1
2007,15,Sport,Fluminense,0,2
2007,15,Paraná,Náutico,2,4
2007,15,Botafogo,Palmeiras,1,1
2007,16,América-RN,Juventude,0,3
2007,16,São Paulo,Paraná,6,0
2007,16,Flamengo,Sport,1,1
2007,16,Athletico-PR,Atlético-MG,1,0
2007,16,Grêmio,Botafogo,3,0
2007,16,Cruzeiro,Palmeiras,5,0
2007,16,Corinthians,Santos,2,0
2007,16,Goiás,Figueirense,2,1
2007,16,Náutico,Internacional,1,1
2007,16,Fluminense,Vasco,1,1
2007,17,Paraná,Cruzeiro,2,2
2007,17,Juventude,Goiás,2,0
2007,17,Figueirense,América-RN,3,1
2007,17,Botafogo,Flamengo,1,1
2007,17,Palmeiras,São Paulo,0,1
2007,17,Atlético-MG,Corinthians,5,2
2007,17,Internacional,Fluminense,1,4
2007,17,Sport,Grêmio,2,0
2007,17,Vasco,Náutico,4,1
2007,17,Santos,Athletico-PR,3,1
2007,18,Internacional,Athletico-PR,1,0
2007,18,Corinthians,Cruzeiro,0,3
2007,18,Fluminense,Grêmio,1,1
2007,18,Atlético-MG,Botafogo,1,2
2007,18,Paraná,Juventude,3,1
2007,18,São Paulo,Náutico,5,0
2007,18,Figueirense,Palmeiras,1,2
2007,18,Flamengo,Goiás,3,1
2007,18,América-RN,Santos,1,4
2007,18,Sport,Vasco,0,0
2007,19,Athletico-PR,Figueirense,1,1
2007,19,Grêmio,Paraná,2,0
2007,19,Santos,Sport,2,0
2007,19,Vasco,América-RN,2,0
2007,19,Náutico,Atlético-MG,0,1
2007,19,Juventude,Corinthians,2,2
2007,19,Palmeiras,Flamengo,2,1
2007,19,Cruzeiro,Fluminense,4,2
2007,19,Botafogo,Internacional,1,1
2007,19,Goiás,São Paulo,0,0
2007,20,São Paulo,Athletico-PR,2,0
2007,20,Sport,Juventude,3,0
2007,20,Flamengo,Náutico,2,1
2007,20,Figueirense,Botafogo,1,1
2007,20,Internacional,Goiás,1,0
2007,20,Corinthians,Grêmio,2,1
2007,20,Atlético-MG,Palmeiras,1,2
2007,20,América-RN,Cruzeiro,1,2
2007,20,Fluminense,Santos,3,0
2007,20,Paraná,Vasco,0,0
2007,21,Juventude,Fluminense,0,0
2007,21,Cruzeiro,Sport,2,0
2007,21,Náutico,Figueirense,4,2
2007,21,Goiás,Atlético-MG,3,2
2007,21,Athletico-PR,Flamengo,2,0
2007,21,Botafogo,São Paulo,0,2
2007,21,Grêmio,América-RN,3,0
2007,21,Vasco,Corinthians,2,0
2007,21,Palmeiras,Internacional,1,1
2007,21,Santos,Paraná,2,0
2007,22,Sport,Athletico-PR,3,2
2007,22,Corinthians,Goiás,1,0
2007,22,América-RN,Náutico,1,5
2007,22,Juventude,Atlético-MG,1,2
2007,22,Santos,Flamengo,3,0
2007,22,Cruzeiro,Internacional,3,2
2007,22,Fluminense,Palmeiras,0,1
2007,22,Paraná,Botafogo,0,0
2007,22,Vasco,Figueirense,2,2
2007,22,Grêmio,São Paulo,0,2
2007,23,Náutico,Fluminense,0,0
2007,23,Goiás,Paraná,2,0
2007,23,Botafogo,América-RN,4,2
2007,23,Palmeiras,Sport,1,2
2007,23,Athletico-PR,Corinthians,2,2
2007,23,Atlético-MG,Santos,1,2
2007,23,Internacional,Vasco,0,2
2007,23,Figueirense,Grêmio,1,0
2007,23,São Paulo,Juventude,3,1
2007,23,Flamengo,Cruzeiro,3,1
2007,24,Grêmio,Athletico-PR,1,1
2007,24,Vasco,Goiás,4,1
2007,24,Santos,Náutico,1,2
2007,24,Paraná,Atlético-MG,1,3
2007,24,Corinthians,Flamengo,2,2
2007,24,Sport,Internacional,1,5
2007,24,Juventude,Palmeiras,1,1
2007,24,Cruzeiro,Botafogo,3,2
2007,24,Fluminense,Figueirense,1,1
2007,24,América-RN,São Paulo,0,1
2007,25,Athletico-PR,Cruzeiro,2,2
2007,25,Goiás,Santos,1,0
2007,25,Flamengo,América-RN,3,1
2007,25,Náutico,Grêmio,0,2
2007,25,Figueirense,Corinthians,2,2
2007,25,Internacional,Paraná,1,0
2007,25,Palmeiras,Vasco,3,2
2007,25,Botafogo,Juventude,3,1
2007,25,Atlético-MG,Fluminense,3,0
2007,25,São Paulo,Sport,3,1
2007,26,Vasco,Atlético-MG,4,0
2007,26,América-RN,Athletico-PR,2,1
2007,26,Juventude,Internacional,2,0
2007,26,Grêmio,Flamengo,1,0
2007,26,Fluminense,Goiás,3,0
2007,26,Corinthians,Náutico,0,3
2007,26,Cruzeiro,São Paulo,1,2
2007,26,Sport,Botafogo,3,3
2007,26,Santos,Figueirense,3,1
2007,26,Paraná,Palmeiras,1,0
2007,27,Botafogo,Vasco,4,0
2007,27,Figueirense,Sport,0,1
2007,27,Atlético-MG,América-RN,4,1
2007,27,Athletico-PR,Juventude,4,0
2007,27,Internacional,Corinthians,3,0
2007,27,Náutico,Cruzeiro,1,4
2007,27,São Paulo,Fluminense,0,1
2007,27,Goiás,Grêmio,0,0
2007,27,Flamengo,Paraná,1,2
2007,27,Palmeiras,Santos,2,2
2007,28,Vasco,Athletico-PR,1,0
2007,28,Paraná,Figueirense,1,2
2007,28,Juventude,Náutico,1,1
2007,28,Sport,Atlético-MG,2,0
2007,28,Santos,Botafogo,3,0
2007,28,Grêmio,Palmeiras,1,1
2007,28,Cruzeiro,Goiás,2,1
2007,28,América-RN,Internacional,1,2
2007,28,Corinthians,São Paulo,1,1
2007,28,Fluminense,Flamengo,0,1
2007,29,Paraná,América-RN,0,1
2007,29,Santos,Cruzeiro,4,1
2007,29,Corinthians,Fluminense,1,1
2007,29,Atlético-MG,Grêmio,0,1
2007,29,Botafogo,Athletico-PR,2,0
2007,29,Internacional,Figueirense,2,1
2007,29,Náutico,Palmeiras,0,1
2007,29,Goiás,Sport,3,2
2007,29,Juventude,Vasco,2,0
2007,29,Flamengo,São Paulo,1,0
2007,30,Palmeiras,América-RN,2,0
2007,30,Figueirense,Cruzeiro,2,1
2007,30,São Paulo,Internacional,1,0
2007,30,Grêmio,Juventude,3,1
2007,30,Athletico-PR,Náutico,1,1
2007,30,Fluminense,Paraná,0,0
2007,30,Goiás,Botafogo,1,1
2007,30,Sport,Corinthians,2,1
2007,30,Atlético-MG,Flamengo,1,1
2007,30,Vasco,Santos,4,0
2007,31,Sport,Náutico,4,1
2007,31,Figueirense,São Paulo,0,0
2007,31,América-RN,Goiás,0,3
2007,31,Santos,Grêmio,0,0
2007,31,Cruzeiro,Vasco,3,1
2007,31,Internacional,Atlético-MG,1,1
2007,31,Paraná,Athletico-PR,2,2
2007,31,Fluminense,Botafogo,1,2
2007,31,Corinthians,Palmeiras,0,1
2007,31,Flamengo,Juventude,4,0
2007,32,Juventude,Figueirense,1,1
2007,32,Paraná,Sport,1,0
2007,32,Cruzeiro,Atlético-MG,4,2
2007,32,Palmeiras,Athletico-PR,0,2
2007,32,América-RN,Fluminense,0,1
2007,32,Santos,São Paulo,0,2
2007,32,Náutico,Goiás,0,2
2007,32,Internacional,Grêmio,0,2
2007,32,Botafogo,Corinthians,2,3
2007,32,Vasco,Flamengo,1,2
2007,33,Grêmio,Cruzeiro,0,2
2007,33,Flamengo,Internacional,2,2
2007,33,Corinthians,Paraná,0,0
2007,33,Atlético-MG,Figueirense,4,1
2007,33,Athletico-PR,Fluminense,1,1
2007,33,Goiás,Palmeiras,3,1
2007,33,São Paulo,Vasco,2,0
2007,33,Sport,América-RN,2,2
2007,33,Botafogo,Náutico,3,1
2007,33,Juventude,Santos,0,2
2007,34,Palmeiras,Botafogo,1,1
2007,34,Vasco,Grêmio,4,0
2007,34,Náutico,Paraná,4,4
2007,34,América-RN,Corinthians,1,2
2007,34,Figueirense,Flamengo,4,0
2007,34,Athletico-PR,Goiás,0,3
2007,34,Fluminense,Sport,3,0
2007,34,São Paulo,Atlético-MG,0,1
2007,34,Cruzeiro,Juventude,2,3
2007,34,Internacional,Santos,1,0
2007,35,Atlético-MG,Athletico-PR,1,1
2007,35,Figueirense,Goiás,2,1
2007,35,Botafogo,Grêmio,3,0
2007,35,Juventude,América-RN,3,0
2007,35,Santos,Corinthians,1,1
2007,35,Palmeiras,Cruzeiro,1,3
2007,35,Sport,Flamengo,2,2
2007,35,Vasco,Fluminense,1,1
2007,35,Paraná,São Paulo,0,1
2007,35,Internacional,Náutico,2,0
2007,36,Corinthians,Atlético-MG,0,0
2007,36,América-RN,Figueirense,0,1
2007,36,Fluminense,Internacional,3,0
2007,36,São Paulo,Palmeiras,0,0
2007,36,Athletico-PR,Santos,0,1
2007,36,Grêmio,Sport,1,0
2007,36,Náutico,Vasco,2,2
2007,36,Flamengo,Botafogo,2,2
2007,36,Goiás,Juventude,3,1
2007,36,Cruzeiro,Paraná,3,4
2007,37,Santos,América-RN,2,3
2007,37,Athletico-PR,Internacional,2,1
2007,37,Juventude,Paraná,1,2
2007,37,Botafogo,Atlético-MG,2,1
2007,37,Cruzeiro,Corinthians,0,3
2007,37,Palmeiras,Figueirense,2,1
2007,37,Goiás,Flamengo,1,3
2007,37,Grêmio,Fluminense,2,0
2007,37,Náutico,São Paulo,1,0
2007,37,Vasco,Sport,3,1
2007,38,Figueirense,Athletico-PR,3,6
2007,38,Fluminense,Cruzeiro,2,2
2007,38,São Paulo,Goiás,2,0
2007,38,Internacional,Botafogo,2,3
2007,38,Paraná,Grêmio,3,0
2007,38,Atlético-MG,Náutico,2,1
2007,38,Flamengo,Palmeiras,2,4
2007,38,Corinthians,Juventude,1,0
2007,38,América-RN,Vasco,0,1
2007,38,Sport,Santos,4,1
2008,1,Athletico-PR,Flamengo,5,3
2008,1,Grêmio,Atlético-MG,2,0
2008,1,Cruzeiro,Portuguesa,4,1
2008,1,Sport,Coritiba,4,3
2008,1,Palmeiras,Botafogo,0,1
2008,1,Santos,Náutico,0,0
2008,1,Goiás,São Paulo,0,1
2008,1,Fluminense,Ipatinga,1,1
2008,1,Figueirense,Internacional,3,1
2008,1,Vasco,Vitória,0,2
2008,2,Botafogo,Figueirense,1,3
2008,2,Náutico,Athletico-PR,2,1
2008,2,Ipatinga,Grêmio,1,4
2008,2,Portuguesa,Sport,2,2
2008,2,Flamengo,Goiás,3,3
2008,2,São Paulo,Fluminense,1,1
2008,2,Atlético-MG,Santos,0,0
2008,2,Coritiba,Vasco,0,2
2008,2,Internacional,Cruzeiro,1,0
2008,2,Vitória,Palmeiras,0,0
2008,3,Figueirense,Náutico,4,3
2008,3,Botafogo,Athletico-PR,2,2
2008,3,Portuguesa,Goiás,0,0
2008,3,Coritiba,Santos,5,1
2008,3,Vitória,Grêmio,4,2
2008,3,Vasco,São Paulo,1,2
2008,3,Cruzeiro,Flamengo,3,2
2008,3,Internacional,Fluminense,0,2
2008,3,Sport,Atlético-MG,3,0
2008,3,Palmeiras,Ipatinga,2,0
2008,4,Atlético-MG,Vasco,4,1
2008,4,Ipatinga,Sport,3,0
2008,4,Náutico,Cruzeiro,5,2
2008,4,Fluminense,Portuguesa,3,1
2008,4,Goiás,Botafogo,3,1
2008,4,São Paulo,Figueirense,3,1
2008,4,Flamengo,Palmeiras,5,2
2008,4,Athletico-PR,Vitória,2,1
2008,4,Santos,Internacional,1,0
2008,4,Grêmio,Coritiba,2,1
2008,5,Figueirense,Athletico-PR,0,2
2008,5,Portuguesa,São Paulo,2,3
2008,5,Vasco,Santos,1,0
2008,5,Cruzeiro,Fluminense,1,0
2008,5,Coritiba,Náutico,0,0
2008,5,Palmeiras,Grêmio,0,1
2008,5,Sport,Goiás,2,1
2008,5,Vitória,Atlético-MG,0,1
2008,5,Botafogo,Flamengo,0,1
2008,5,Internacional,Ipatinga,4,0
2008,6,Náutico,Vitória,1,0
2008,6,Flamengo,Portuguesa,2,2
2008,6,Ipatinga,Coritiba,2,0
2008,6,Athletico-PR,Sport,1,0
2008,6,Atlético-MG,Botafogo,2,1
2008,6,Goiás,Cruzeiro,3,0
2008,6,Santos,Palmeiras,1,2
2008,6,Fluminense,Vasco,0,1
2008,6,São Paulo,Internacional,3,0
2008,6,Grêmio,Figueirense,1,1
2008,7,Portuguesa,Ipatinga,2,0
2008,7,Coritiba,Atlético-MG,2,1
2008,7,Palmeiras,Goiás,1,0
2008,7,Internacional,Náutico,1,1
2008,7,Botafogo,São Paulo,1,2
2008,7,Cruzeiro,Grêmio,3,0
2008,7,Vitória,Flamengo,0,0
2008,7,Figueirense,Fluminense,0,1
2008,7,Vasco,Athletico-PR,2,2
2008,7,Sport,Santos,1,1
2008,8,Goiás,Vasco,2,4
2008,8,Flamengo,Coritiba,5,0
2008,8,Grêmio,Sport,1,0
2008,8,São Paulo,Vitória,2,1
2008,8,Fluminense,Palmeiras,3,0
2008,8,Ipatinga,Botafogo,0,3
2008,8,Atlético-MG,Internacional,2,2
2008,8,Náutico,Portuguesa,1,1
2008,8,Santos,Figueirense,3,0
2008,8,Athletico-PR,Cruzeiro,1,0
2008,9,Botafogo,Santos,0,1
2008,9,Figueirense,Ipatinga,1,1
2008,9,Internacional,Athletico-PR,2,1
2008,9,Vitória,Fluminense,2,2
2008,9,Palmeiras,São Paulo,2,2
2008,9,Coritiba,Goiás,1,1
2008,9,Atlético-MG,Cruzeiro,0,2
2008,9,Vasco,Flamengo,0,1
2008,9,Sport,Náutico,2,2
2008,9,Portuguesa,Grêmio,2,0
2008,10,Figueirense,Palmeiras,0,0
2008,10,Sport,Vasco,2,2
2008,10,Grêmio,Santos,2,0
2008,10,Cruzeiro,Ipatinga,1,0
2008,10,Botafogo,Vitória,3,1
2008,10,São Paulo,Náutico,1,0
2008,10,Flamengo,Atlético-MG,0,3
2008,10,Athletico-PR,Fluminense,1,3
2008,10,Goiás,Internacional,1,1
2008,10,Portuguesa,Coritiba,0,0
2008,11,Fluminense,Goiás,1,1
