Time,Temporada,Rodada,Posicao,Pontos,Vitoria,Derrota,Empate,Gols_pro,Gols_contra,Saldo_de_gols,Vitorias_consecutivas,Derrotas_consecutivas,Jogos_marcando,Jogos_sem_sofrer_gols
santos,2015,1,0,1,0,0,1,1,1,0,0,0,1,-1
chapecoense,2015,1,0,3,1,0,0,2,1,1,1,0,1,-1
corinthians,2015,1,0,3,1,0,0,1,0,1,1,0,1,1
fluminense,2015,1,0,3,1,0,0,1,0,1,1,0,1,1
ponte preta,2015,1,0,1,0,0,1,3,3,0,0,0,1,-1
atlético-mg,2015,1,0,1,0,0,1,2,2,0,0,0,1,-1
sport,2015,1,0,3,1,0,0,4,1,3,1,0,1,-1
são paulo,2015,1,0,3,1,0,0,2,1,1,1,0,1,-1
goiás,2015,1,0,1,0,0,1,0,0,0,0,0,-1,1
atlético-mg,2015,2,0,4,1,0,1,6,3,3,1,0,2,-2
corinthians,2015,2,0,6,2,0,0,2,0,2,2,0,2,1
coritiba,2015,2,0,3,1,1,0,3,2,1,1,0,2,1
vasco,2015,2,0,2,0,0,2,0,0,0,0,0,-2,1
sport,2015,2,0,4,1,0,1,6,3,3,0,0,2,-2
goiás,2015,2,0,4,1,0,1,2,0,2,1,0,1,1
internacional,2015,2,0,3,1,1,0,1,3,-2,1,0,1,1
palmeiras,2015,2,0,2,0,0,2,2,2,0,0,0,-1,0
ponte preta,2015,2,0,4,1,0,1,4,3,1,1,0,2,1
santos,2015,2,0,4,1,0,1,2,1,1,1,0,2,1
athlético-pr,2015,3,0,6,2,1,0,4,2,2,1,0,1,1
avaí,2015,3,0,4,1,1,1,3,3,0,1,0,1,-3
chapecoense,2015,3,0,6,2,1,0,3,2,1,1,0,1,1
ponte preta,2015,3,0,5,1,0,2,5,4,1,0,0,3,-1
corinthians,2015,3,0,7,2,0,1,2,0,2,0,0,-1,1
grêmio,2015,3,0,4,1,1,1,4,5,-1,1,0,1,1
goiás,2015,3,0,7,2,0,1,3,0,3,2,0,2,1
sport,2015,3,0,7,2,0,1,7,3,4,1,0,3,1
são paulo,2015,3,0,6,2,1,0,5,2,3,1,0,1,1
internacional,2015,3,0,4,1,1,1,2,4,-2,0,0,2,-1
atlético-mg,2015,4,0,7,2,1,1,9,4,5,1,0,1,1
corinthians,2015,4,0,7,2,1,1,2,2,0,0,1,-2,-1
avaí,2015,4,0,7,2,1,1,5,4,1,2,0,2,-4
figueirense,2015,4,0,4,1,2,1,3,6,-3,1,0,1,-2
fluminense,2015,4,0,7,2,1,1,5,6,-1,1,0,1,-1
goiás,2015,4,0,8,2,0,2,4,1,3,0,0,3,-1
são paulo,2015,4,0,7,2,1,1,5,2,3,0,0,-1,1
athlético-pr,2015,4,0,9,3,1,0,6,3,3,2,0,2,-1
ponte preta,2015,4,0,8,2,0,2,8,5,3,1,0,4,-2
sport,2015,4,0,8,2,0,2,9,5,4,0,0,4,-1
athlético-pr,2015,5,0,12,4,1,0,7,3,4,3,0,3,1
atlético-mg,2015,5,0,10,3,1,1,13,5,8,2,0,2,-1
chapecoense,2015,5,0,9,3,2,0,6,5,1,1,0,3,1
cruzeiro,2015,5,0,4,1,3,1,3,5,-2,1,0,3,1
fluminense,2015,5,0,10,3,1,1,7,6,1,2,0,2,1
grêmio,2015,5,0,8,2,1,2,8,7,1,1,0,3,-2
palmeiras,2015,5,0,6,1,1,3,5,4,1,0,0,2,-1
sport,2015,5,0,11,3,0,2,10,5,5,1,0,5,1
são paulo,2015,5,0,10,3,1,1,8,4,4,1,0,1,-1
ponte preta,2015,5,0,11,3,0,2,11,5,6,2,0,5,-1
athlético-pr,2015,6,0,15,5,1,0,9,3,6,4,0,4,1
atlético-mg,2015,6,0,10,3,2,1,14,8,6,0,1,3,-2
figueirense,2015,6,0,7,2,3,1,5,8,-3,1,0,1,-4
chapecoense,2015,6,0,9,3,3,0,6,6,0,0,1,-1,-1
sport,2015,6,0,12,3,0,3,10,5,5,0,0,-1,1
avaí,2015,6,0,10,3,2,1,7,8,-1,1,0,4,-4
internacional,2015,6,0,9,2,1,3,5,5,0,1,0,2,1
corinthians,2015,6,0,10,3,2,1,4,5,-1,1,0,2,-1
ponte preta,2015,6,0,12,3,0,3,13,7,6,0,0,6,-2
são paulo,2015,6,0,13,4,1,1,10,4,6,2,0,2,1
atlético-mg,2015,7,0,11,3,2,2,16,10,6,0,0,4,-3
avaí,2015,7,0,11,3,2,2,8,9,-1,0,0,5,-5
são paulo,2015,7,0,16,5,1,1,11,4,7,3,0,3,1
corinthians,2015,7,0,13,4,2,1,6,6,0,2,0,3,-2
flamengo,2015,7,0,7,2,4,1,8,10,-2,2,0,2,1
athlético-pr,2015,7,0,15,5,2,0,10,5,5,0,1,5,-1
fluminense,2015,7,0,11,3,2,2,8,8,0,0,1,1,-1
ponte preta,2015,7,0,13,3,0,4,13,7,6,0,0,-1,1
sport,2015,7,0,15,4,0,3,12,6,6,1,0,1,-1
cruzeiro,2015,7,0,10,3,3,1,9,7,2,3,0,5,-2
athlético-pr,2015,8,0,16,5,2,1,12,7,5,0,0,6,-2
chapecoense,2015,8,0,12,4,4,0,7,7,0,1,0,1,-1
internacional,2015,8,0,10,2,2,4,6,7,-1,0,0,-1,0
atlético-mg,2015,8,0,14,4,2,2,18,10,8,1,0,5,-2
fluminense,2015,8,0,14,4,2,2,10,8,2,1,0,2,1
grêmio,2015,8,0,14,4,2,2,11,10,1,2,0,2,1
goiás,2015,8,0,9,2,3,3,5,5,0,0,1,1,-3
corinthians,2015,8,0,13,4,3,1,6,7,-1,0,1,-1,-3
sport,2015,8,0,18,5,0,3,14,7,7,2,0,2,-2
são paulo,2015,8,0,17,5,1,2,12,5,7,0,0,4,-1
atlético-mg,2015,9,0,17,5,2,2,19,10,9,2,0,6,1
grêmio,2015,9,0,17,5,2,2,13,11,2,3,0,3,-1
sport,2015,9,0,19,5,0,4,15,8,7,0,0,3,-3
corinthians,2015,9,0,16,5,3,1,8,8,0,1,0,1,-4
cruzeiro,2015,9,0,10,3,5,1,9,9,0,0,2,-2,-4
fluminense,2015,9,0,17,5,2,2,12,9,3,2,0,3,-1
internacional,2015,9,0,13,3,2,4,7,7,0,1,0,1,1
são paulo,2015,9,0,17,5,2,2,12,9,3,0,1,-1,-2
athlético-pr,2015,9,0,16,5,3,1,13,9,4,0,1,7,-3
flamengo,2015,9,0,7,2,6,1,8,13,-5,0,2,-2,-2
athlético-pr,2015,10,0,19,6,3,1,15,10,5,1,0,8,-4
atlético-mg,2015,10,0,20,6,2,2,21,10,11,3,0,7,1
corinthians,2015,10,0,19,6,3,1,10,8,2,2,0,2,1
figueirense,2015,10,0,12,3,4,3,10,12,-2,1,0,2,-2
fluminense,2015,10,0,20,6,2,2,14,10,4,3,0,4,-2
grêmio,2015,10,0,20,6,2,2,14,11,3,4,0,4,1
flamengo,2015,10,0,10,3,6,1,9,13,-4,1,0,1,-1
palmeiras,2015,10,0,15,4,3,3,14,8,6,2,0,2,1
sport,2015,10,0,22,6,0,4,18,8,10,1,0,4,1
avaí,2015,10,0,12,3,4,3,10,13,-3,0,2,-1,-8
sport,2015,11,0,23,6,0,5,20,10,10,0,0,5,-1
chapecoense,2015,11,0,16,5,5,1,9,10,-1,1,0,1,1
coritiba,2015,11,0,8,2,7,2,7,14,-7,0,0,-2,1
athlético-pr,2015,11,0,19,6,4,1,15,12,3,0,1,-1,-5
figueirense,2015,11,0,15,4,4,3,12,13,-1,2,0,3,-3
corinthians,2015,11,0,20,6,3,2,10,8,2,0,0,-1,1
atlético-mg,2015,11,0,23,7,2,2,24,11,13,4,0,8,-1
palmeiras,2015,11,0,18,5,3,3,16,8,8,3,0,3,1
grêmio,2015,11,0,23,7,2,2,17,12,5,5,0,5,-1
fluminense,2015,11,0,21,6,2,3,14,10,4,0,0,-1,-1
atlético-mg,2015,12,0,26,8,2,2,26,12,14,5,0,9,-2
grêmio,2015,12,0,23,7,3,2,17,13,4,0,1,-1,-2
corinthians,2015,12,0,23,7,3,2,12,8,4,1,0,1,1
ponte preta,2015,12,0,17,4,3,5,15,14,1,0,0,-3,-3
figueirense,2015,12,0,15,4,5,3,12,15,-3,0,1,-1,-4
fluminense,2015,12,0,24,7,2,3,15,10,5,1,0,1,1
goiás,2015,12,0,13,3,5,4,11,11,0,1,0,1,-1
flamengo,2015,12,0,13,4,7,1,12,16,-4,1,0,3,-3
palmeiras,2015,12,0,21,6,3,3,19,8,11,4,0,4,1
são paulo,2015,12,0,21,6,3,3,17,11,6,1,0,1,1
fluminense,2015,13,0,27,8,2,3,17,11,6,2,0,2,-1
chapecoense,2015,13,0,19,6,6,1,11,12,-1,0,1,3,-1
cruzeiro,2015,13,0,16,5,7,1,12,11,1,1,0,1,1
corinthians,2015,13,0,26,8,3,2,15,8,7,2,0,2,1
grêmio,2015,13,0,26,8,3,2,19,13,6,1,0,1,1
internacional,2015,13,0,16,4,5,4,11,15,-4,1,0,3,-2
atlético-mg,2015,13,0,29,9,2,2,28,12,16,6,0,10,-1
figueirense,2015,13,0,15,4,6,3,12,18,-6,0,2,-2,-5
sport,2015,13,0,24,6,1,6,23,14,9,0,0,7,-3
são paulo,2015,13,0,24,7,3,3,20,12,8,2,0,2,-1
athlético-pr,2015,14,0,22,7,6,1,17,16,1,1,0,2,1
atlético-mg,2015,14,0,29,9,3,2,28,13,15,0,1,-1,-2
cruzeiro,2015,14,0,17,5,7,2,13,12,1,0,0,2,-1
figueirense,2015,14,0,16,4,6,4,12,18,-6,0,0,-3,1
grêmio,2015,14,0,26,8,4,2,19,14,5,0,1,-1,-1
fluminense,2015,14,0,27,8,3,3,18,13,5,0,1,3,-2
internacional,2015,14,0,19,5,5,4,13,16,-3,2,0,4,-3
ponte preta,2015,14,0,18,4,4,6,16,17,-1,0,0,1,-5
palmeiras,2015,14,0,25,7,3,4,22,10,12,1,0,6,1
sport,2015,14,0,27,7,1,6,25,14,11,1,0,8,1
atlético-mg,2015,15,0,32,10,3,2,29,13,16,1,0,1,1
athlético-pr,2015,15,0,25,8,6,1,19,17,2,2,0,3,-1
fluminense,2015,15,0,27,8,4,3,19,15,4,0,2,4,-3
corinthians,2015,15,0,30,9,3,3,17,9,8,0,0,4,-1
flamengo,2015,15,0,19,6,8,1,14,19,-5,2,0,2,1
sport,2015,15,0,28,7,1,7,26,15,11,0,0,9,-1
internacional,2015,15,0,20,5,5,5,13,16,-3,0,0,-1,-2
santos,2015,15,0,16,4,7,4,19,22,-3,1,0,1,1
são paulo,2015,15,0,27,8,4,3,21,14,7,1,0,1,1
palmeiras,2015,15,0,28,8,3,4,26,11,15,2,0,7,-1
atlético-mg,2015,16,0,35,11,3,2,32,14,18,2,0,2,-1
corinthians,2015,16,0,33,10,3,3,20,9,11,1,0,5,1
goiás,2015,16,0,14,3,8,5,13,16,-3,0,0,1,-5
figueirense,2015,16,0,19,5,7,4,15,20,-5,1,0,1,-2
flamengo,2015,16,0,20,6,8,2,16,21,-5,0,0,3,-1
fluminense,2015,16,0,30,9,4,3,20,15,5,1,0,5,1
chapecoense,2015,16,0,23,7,7,2,13,14,-1,0,0,-1,-2
avaí,2015,16,0,17,4,7,5,16,24,-8,0,2,-1,-14
athlético-pr,2015,16,0,28,9,6,1,20,17,3,3,0,4,0
sport,2015,16,0,29,7,1,8,26,15,11,0,0,-1,1
sport,2015,17,0,30,7,1,9,27,16,11,0,0,1,-1
fluminense,2015,17,0,30,9,5,3,20,16,4,0,1,-1,-1
chapecoense,2015,17,0,24,7,7,3,15,16,-1,0,0,1,-3
palmeiras,2015,17,0,28,8,5,4,27,14,13,0,2,1,-3
atlético-mg,2015,17,0,36,11,3,3,32,14,18,0,0,-1,0
grêmio,2015,17,0,30,9,5,3,25,16,9,1,0,1,1
ponte preta,2015,17,0,22,5,5,7,18,20,-2,1,0,2,1
santos,2015,17,0,20,5,7,5,24,24,0,1,0,3,1
corinthians,2015,17,0,34,10,3,4,21,10,11,0,0,6,-1
joinville,2015,17,0,13,3,10,4,9,19,-10,0,0,-1,1
atlético-mg,2015,18,0,36,11,4,3,32,16,16,0,1,-2,-1
corinthians,2015,18,0,37,11,3,4,25,13,12,1,0,7,-2
palmeiras,2015,18,0,28,8,6,4,28,16,12,0,3,2,-4
são paulo,2015,18,0,31,9,5,4,25,18,7,1,0,4,-1
athlético-pr,2015,18,0,29,9,7,2,23,21,2,0,1,6,-2
chapecoense,2015,18,0,25,7,7,4,15,16,-1,0,0,-1,-2
fluminense,2015,18,0,30,9,6,3,20,17,3,0,2,-2,-2
cruzeiro,2015,18,0,21,6,9,3,15,17,-2,0,1,-1,-3
ponte preta,2015,18,0,25,6,5,7,20,20,0,2,0,3,1
santos,2015,18,0,23,6,7,5,25,24,1,2,0,4,1
athlético-pr,2015,19,0,30,9,7,3,23,21,2,0,0,-1,1
corinthians,2015,19,0,40,12,3,4,27,14,13,2,0,8,-3
atlético-mg,2015,19,0,36,11,5,3,33,18,15,0,2,1,-2
internacional,2015,19,0,25,6,6,7,14,21,-7,0,0,-1,1
fluminense,2015,19,0,33,10,6,3,22,18,4,1,0,1,-3
grêmio,2015,19,0,36,11,5,3,29,17,12,3,0,3,-1
palmeiras,2015,19,0,31,9,6,4,32,18,14,1,0,3,-5
sport,2015,19,0,31,7,2,10,31,21,10,0,0,3,-3
são paulo,2015,19,0,31,9,6,4,25,21,4,0,1,-1,-2
coritiba,2015,19,0,18,4,9,6,13,23,-10,2,0,2,-3
atlético-mg,2015,20,0,39,12,5,3,35,19,16,1,0,2,-3
corinthians,2015,20,0,43,13,3,4,30,14,16,3,0,9,1
chapecoense,2015,20,0,28,8,8,4,17,18,-1,0,1,-1,-4
sport,2015,20,0,31,7,3,10,32,23,9,0,1,4,-4
são paulo,2015,20,0,31,9,7,4,26,23,3,0,2,1,-3
goiás,2015,20,0,22,5,8,7,19,16,3,2,0,2,1
athlético-pr,2015,20,0,30,9,8,3,23,23,0,0,1,-2,-1
fluminense,2015,20,0,33,10,7,3,23,20,3,0,1,2,-4
grêmio,2015,20,0,37,11,5,4,29,17,12,0,0,-1,0
santos,2015,20,0,27,7,7,6,30,26,4,1,0,1,-1
athlético-pr,2015,21,0,33,10,8,3,26,23,3,1,0,1,1
internacional,2015,21,0,28,7,7,7,16,24,-8,0,1,-1,-1
corinthians,2015,21,0,46,14,3,4,33,15,18,4,0,10,-1
santos,2015,21,0,30,8,7,6,31,26,5,2,0,2,0
atlético-mg,2015,21,0,42,13,5,3,37,20,17,2,0,3,-4
grêmio,2015,21,0,38,11,5,5,29,17,12,0,0,-2,1
palmeiras,2015,21,0,34,10,7,4,36,22,14,1,0,5,-7
sport,2015,21,0,31,7,4,10,32,24,8,0,2,-1,-5
são paulo,2015,21,0,34,10,7,4,29,23,6,1,0,2,1
figueirense,2015,21,0,26,7,9,5,21,27,-6,2,0,3,-5
atlético-mg,2015,22,0,42,13,6,3,37,21,16,0,1,-1,-5
corinthians,2015,22,0,49,15,3,4,35,15,20,5,0,11,1
sport,2015,22,0,32,7,4,11,32,24,8,0,0,-2,-4
grêmio,2015,22,0,41,12,5,5,31,17,14,1,0,1,1
flamengo,2015,22,0,32,10,10,2,27,29,-2,3,0,5,1
palmeiras,2015,22,0,34,10,8,4,36,23,13,0,1,-1,-8
internacional,2015,22,0,31,8,7,7,22,24,-2,1,0,1,1
são paulo,2015,22,0,35,10,7,5,29,23,6,0,0,-1,1
ponte preta,2015,22,0,27,6,7,9,22,26,-4,0,2,1,-2
santos,2015,22,0,33,9,7,6,34,27,7,3,0,3,-1
athlético-pr,2015,23,0,37,11,8,4,27,23,4,0,0,-1,1
coritiba,2015,23,0,26,6,9,8,16,23,-7,1,0,1,1
chapecoense,2015,23,0,29,8,10,5,19,24,-5,0,0,-1,1
cruzeiro,2015,23,0,28,8,11,4,22,23,-1,2,0,2,-4
flamengo,2015,23,0,35,11,10,2,30,30,0,4,0,6,-1
grêmio,2015,23,0,44,13,5,5,33,18,15,2,0,2,-1
corinthians,2015,23,0,50,15,3,5,38,18,20,0,0,12,-1
santos,2015,23,0,34,9,7,7,35,28,7,0,0,4,-2
são paulo,2015,23,0,38,11,7,5,31,23,8,1,0,1,1
atlético-mg,2015,23,0,45,14,6,3,39,22,17,1,0,1,-6
atlético-mg,2015,24,0,48,15,6,3,41,22,19,2,0,2,1
corinthians,2015,24,0,51,15,3,6,39,19,20,0,0,13,-2
fluminense,2015,24,0,34,10,10,4,26,28,-2,0,0,2,-8
athlético-pr,2015,24,0,38,11,8,5,28,24,4,0,0,1,-1
flamengo,2015,24,0,38,12,10,2,32,30,2,5,0,7,1
sport,2015,24,0,33,7,5,12,33,26,7,0,1,-1,-6
palmeiras,2015,24,0,35,10,9,5,39,27,12,0,1,-1,-10
chapecoense,2015,24,0,30,8,10,6,19,24,-5,0,0,-2,1
ponte preta,2015,24,0,28,6,8,10,22,27,-5,0,1,-2,-2
são paulo,2015,24,0,38,11,8,5,31,26,5,0,1,-1,-1
goiás,2015,25,0,28,7,11,7,23,23,0,0,1,4,-1
flamengo,2015,25,0,41,13,10,2,35,31,4,6,0,8,-1
corinthians,2015,25,0,54,16,3,6,42,19,23,1,0,14,1
internacional,2015,25,0,37,10,8,7,24,26,-2,2,0,2,1
atlético-mg,2015,25,0,49,15,6,4,42,23,19,0,0,3,-1
grêmio,2015,25,0,45,13,6,6,35,21,14,0,1,4,-3
palmeiras,2015,25,0,38,11,9,5,41,27,14,1,0,1,1
santos,2015,25,0,37,10,8,7,39,31,8,0,1,6,-1
sport,2015,25,0,36,8,5,12,34,26,8,1,0,1,1
athlético-pr,2015,25,0,38,11,9,5,28,26,2,0,1,-1,-2
grêmio,2015,26,0,48,14,6,6,37,22,15,1,0,5,-4
cruzeiro,2015,26,0,30,8,12,6,25,28,-3,0,0,2,-7
avaí,2015,26,0,29,8,13,5,26,41,-15,2,0,2,-3
flamengo,2015,26,0,41,13,11,2,35,33,2,0,1,-1,-2
palmeiras,2015,26,0,41,12,9,5,45,28,17,2,0,2,-1
ponte preta,2015,26,0,34,8,8,10,27,29,-2,2,0,2,-4
corinthians,2015,26,0,54,16,4,6,43,21,22,0,1,15,-1
sport,2015,26,0,37,8,5,13,35,27,8,0,0,2,-1
atlético-mg,2015,26,0,49,15,7,4,42,27,15,0,1,-1,-2
são paulo,2015,26,0,42,12,8,6,33,27,6,0,0,-1,1
atlético-mg,2015,27,0,52,16,7,4,46,28,18,1,0,1,-3
são paulo,2015,27,0,42,12,9,6,34,29,5,0,1,1,-1
cruzeiro,2015,27,0,33,9,12,6,27,28,-1,1,0,3,-6
corinthians,2015,27,0,57,17,4,6,45,21,24,1,0,16,1
athlético-pr,2015,27,0,38,11,11,5,29,30,-1,0,3,-1,-4
goiás,2015,27,0,31,8,12,7,27,25,2,1,0,6,1
internacional,2015,27,0,41,11,8,8,27,28,-1,0,0,4,-2
grêmio,2015,27,0,48,14,7,6,39,25,14,0,1,6,-5
ponte preta,2015,27,0,37,9,8,10,30,30,0,3,0,3,-5
sport,2015,27,0,37,8,6,13,36,29,7,0,1,3,-2
ponte preta,2015,28,0,40,10,8,10,32,31,1,4,0,4,-6
cruzeiro,2015,28,0,36,10,12,6,29,28,1,2,0,4,1
corinthians,2015,28,0,60,18,4,6,48,22,26,2,0,17,-1
flamengo,2015,28,0,41,13,13,2,37,39,-2,0,3,2,-4
fluminense,2015,28,0,37,11,13,4,30,36,-6,1,0,3,1
grêmio,2015,28,0,51,15,7,6,42,26,16,1,0,7,-6
atlético-mg,2015,28,0,53,16,7,5,48,30,18,0,0,2,-4
santos,2015,28,0,43,12,9,7,46,34,12,1,0,1,-2
sport,2015,28,0,40,9,6,13,39,29,10,1,0,4,1
palmeiras,2015,28,0,45,13,9,6,49,31,18,0,0,4,-3
avaí,2015,29,0,33,9,14,6,30,46,-16,0,0,5,-6
palmeiras,2015,29,0,45,13,10,6,50,36,14,0,1,5,-4
atlético-mg,2015,29,0,56,17,7,5,51,30,21,1,0,3,-3
grêmio,2015,29,0,52,15,7,7,42,26,16,0,0,-1,-5
flamengo,2015,29,0,44,14,13,2,39,39,0,1,0,3,1
goiás,2015,29,0,31,8,14,7,29,30,-1,0,2,1,-2
internacional,2015,29,0,44,12,9,8,30,32,-2,1,0,6,-4
corinthians,2015,29,0,61,18,4,7,50,24,26,0,0,18,-2
santos,2015,29,0,46,13,9,7,49,35,14,2,0,2,-3
são paulo,2015,29,0,46,13,9,7,36,30,6,1,0,3,1
athlético-pr,2015,30,0,39,11,13,6,32,35,-3,0,0,1,-7
atlético-mg,2015,30,0,59,18,7,5,53,31,22,2,0,4,-4
corinthians,2015,30,0,64,19,4,7,53,24,29,1,0,19,1
flamengo,2015,30,0,44,14,14,2,39,42,-3,0,1,-1,-1
são paulo,2015,30,0,46,13,10,7,36,32,4,0,1,-1,-1
grêmio,2015,30,0,55,16,7,7,43,26,17,1,0,1,1
coritiba,2015,30,0,33,8,13,9,22,33,-11,0,3,1,-3
palmeiras,2015,30,0,45,13,11,6,50,37,13,0,2,-1,-5
sport,2015,30,0,43,10,7,13,43,31,12,1,0,6,1
chapecoense,2015,30,0,35,9,13,8,26,34,-8,0,0,2,-4
corinthians,2015,31,0,67,20,4,7,57,25,32,2,0,20,-1
palmeiras,2015,31,0,48,14,11,6,53,38,15,1,0,1,-6
cruzeiro,2015,31,0,41,11,12,8,33,30,3,1,0,2,1
internacional,2015,31,0,47,13,10,8,32,34,-2,1,0,8,-4
grêmio,2015,31,0,55,16,8,7,45,29,16,0,1,2,-1
figueirense,2015,31,0,34,9,15,7,31,45,-14,0,1,-1,-1
ponte preta,2015,31,0,47,12,8,11,38,33,5,2,0,7,1
santos,2015,31,0,49,14,10,7,52,37,15,1,0,1,-5
atlético-mg,2015,31,0,59,18,8,5,54,35,19,0,1,5,-5
são paulo,2015,31,0,47,13,10,8,38,34,4,0,0,1,-2
atlético-mg,2015,32,0,62,19,8,5,56,36,20,1,0,6,-6
chapecoense,2015,32,0,39,10,13,9,29,36,-7,0,0,-1,1
corinthians,2015,32,0,70,21,4,7,58,25,33,3,0,21,1
são paulo,2015,32,0,50,14,10,8,40,35,5,1,0,2,-3
santos,2015,32,0,50,14,10,8,52,37,15,0,0,-1,-4
athlético-pr,2015,32,0,42,12,14,6,34,39,-5,1,0,3,-7
cruzeiro,2015,32,0,44,12,12,8,34,30,4,2,0,3,1
internacional,2015,32,0,50,14,10,8,33,34,-1,2,0,9,1
sport,2015,32,0,49,12,7,13,49,32,17,3,0,8,0
grêmio,2015,32,0,56,16,8,8,45,29,16,0,0,-1,0
corinthians,2015,33,0,73,22,4,7,61,25,36,4,0,22,1
cruzeiro,2015,33,0,45,12,12,9,35,31,4,0,0,4,-1
athlético-pr,2015,33,0,43,12,14,7,34,39,-5,0,0,-1,-6
figueirense,2015,33,0,36,9,15,9,32,46,-14,0,0,1,-1
internacional,2015,33,0,50,14,11,8,34,36,-2,0,1,10,-1
grêmio,2015,33,0,59,17,8,8,47,29,18,1,0,1,1
ponte preta,2015,33,0,50,13,9,11,40,35,5,1,0,9,1
santos,2015,33,0,53,15,10,8,54,38,16,1,0,1,-5
são paulo,2015,33,0,53,15,10,8,43,35,8,2,0,3,1
fluminense,2015,33,0,43,13,16,4,34,42,-8,1,0,1,-1
athlético-pr,2015,34,0,46,13,14,7,36,40,-4,1,0,1,-7
corinthians,2015,34,0,76,23,4,7,63,26,37,5,0,23,-1
são paulo,2015,34,0,53,15,11,8,44,37,7,0,1,4,-1
atlético-mg,2015,34,0,65,20,9,5,57,39,18,1,0,1,-6
flamengo,2015,34,0,47,15,17,2,43,47,-4,1,0,1,-5
fluminense,2015,34,0,43,13,17,4,36,45,-9,0,1,2,-2
internacional,2015,34,0,53,15,11,8,35,36,-1,1,0,11,1
santos,2015,34,0,54,15,10,9,54,38,16,0,0,-1,-4
palmeiras,2015,34,0,48,14,14,6,54,44,10,0,3,-1,-9
grêmio,2015,34,0,59,17,9,8,47,30,17,0,1,-1,-1
palmeiras,2015,35,0,49,14,14,7,57,47,10,0,0,1,-10
avaí,2015,35,0,38,10,17,8,35,56,-21,1,0,3,-10
internacional,2015,35,0,53,15,12,8,35,37,-2,0,1,-1,-1
sport,2015,35,0,52,13,9,13,50,38,12,0,1,-1,-1
coritiba,2015,35,0,37,9,16,10,28,42,-14,1,0,4,-8
grêmio,2015,35,0,62,18,9,8,48,30,18,1,0,1,1
ponte preta,2015,35,0,50,13,11,11,40,37,3,0,2,-2,-2
santos,2015,35,0,55,15,10,10,54,38,16,0,0,-2,1
atlético-mg,2015,35,0,65,20,10,5,59,43,16,0,1,2,-7
corinthians,2015,35,0,77,23,4,8,64,27,37,0,0,24,-2
atlético-mg,2015,36,0,66,20,10,6,61,45,16,0,0,3,-8
corinthians,2015,36,0,80,24,4,8,70,28,42,1,0,25,-3
santos,2015,36,0,55,15,11,10,54,39,15,0,1,-3,-1
chapecoense,2015,36,0,47,12,13,11,33,38,-5,0,0,-1,1
ponte preta,2015,36,0,51,13,11,12,41,38,3,0,0,1,-3
fluminense,2015,36,0,46,14,18,4,39,47,-8,1,0,1,-4
grêmio,2015,36,0,62,18,10,8,48,31,17,0,1,-1,-1
vasco,2015,36,0,37,9,17,10,27,54,-27,1,0,3,-2
cruzeiro,2015,36,0,52,14,12,10,41,33,8,0,0,7,-1
sport,2015,36,0,53,13,9,14,50,38,12,0,0,-2,1
athlético-pr,2015,37,0,51,14,14,9,42,43,-1,1,0,1,1
ponte preta,2015,37,0,51,13,12,12,41,39,2,0,1,-1,-4
chapecoense,2015,37,0,47,12,14,11,34,41,-7,0,1,1,-1
cruzeiro,2015,37,0,55,15,12,10,44,33,11,1,0,8,1
internacional,2015,37,0,57,16,12,9,37,38,-1,0,0,2,-1
atlético-mg,2015,37,0,66,20,11,6,62,47,15,0,1,4,-9
palmeiras,2015,37,0,50,14,15,8,58,50,8,0,1,-1,-12
corinthians,2015,37,0,80,24,5,8,70,30,40,0,1,-1,-4
são paulo,2015,37,0,59,17,12,8,52,47,5,1,0,7,-4
santos,2015,37,0,55,15,12,10,54,40,14,0,2,-4,-2
atlético-mg,2015,38,2,69,21,11,6,65,47,18,1,0,5,1
corinthians,2015,38,1,81,24,5,9,71,31,40,0,0,1,-5
coritiba,2015,38,15,44,11,16,11,31,42,-11,0,0,-1,1
fluminense,2015,38,13,47,14,19,5,40,49,-9,0,1,-1,-6
palmeiras,2015,38,9,53,15,15,8,60,51,9,1,0,1,-13
são paulo,2015,38,4,62,18,12,8,53,47,6,2,0,8,-3
internacional,2015,38,5,60,17,12,9,39,38,1,1,0,3,1
grêmio,2015,38,3,68,20,10,8,52,32,20,2,0,2,-1
sport,2015,38,6,59,15,9,14,53,38,15,2,0,2,1
santos,2015,38,7,58,16,12,10,59,41,18,1,0,1,-3
fluminense,2016,1,0,3,1,0,0,1,0,1,1,0,1,1
atlético-mg,2016,1,0,3,1,0,0,1,0,1,1,0,1,1
são paulo,2016,1,0,3,1,0,0,1,0,1,1,0,1,1
grêmio,2016,1,0,1,0,0,1,0,0,0,0,0,-1,1
coritiba,2016,1,0,3,1,0,0,1,0,1,1,0,1,1
ponte preta,2016,1,0,1,0,0,1,0,0,0,0,0,-1,1
flamengo,2016,1,0,3,1,0,0,1,0,1,1,0,1,1
chapecoense,2016,1,0,1,0,0,1,0,0,0,0,0,-1,1
palmeiras,2016,1,0,3,1,0,0,4,0,4,1,0,1,1
santa cruz,2016,1,0,3,1,0,0,4,1,3,1,0,1,-1
atlético-mg,2016,2,0,4,1,0,1,2,1,1,0,0,2,-1
chapecoense,2016,2,0,4,1,0,1,3,1,2,1,0,1,-1
figueirense,2016,2,0,2,0,0,2,2,2,0,0,0,1,-1
santa cruz,2016,2,0,4,1,0,1,6,3,3,0,0,2,-2
